5.3,4,119,26,0.99168,9.65,0.026,0.53,3.18,0.23,12.2,0.32
8.2,4,9,3,0.99506,2.3,0.098,0.55,3.27,0.42,12.3,0.32
6.2,4,117,43,0.9939,1.5,0.045,0.51,3.42,0.34,9,0.12
7.2,3,52,30,0.99576,2,0.071,0.58,3.44,0.24,10.1,0.34
6.4,5,68,22,0.99014,1.4,0.044,0.5,3.15,0.36,11.7,0.125
7.4,4,212,39,0.9958,6.4,0.067,0.33,3.3,0.42,9.6,0.19
5.7,6,128,49,0.99456,11.4,0.035,0.34,3.03,0.47,10.5,0.15
6.6,3,204,42.5,0.99512,1.3,0.06,0.51,3.59,0.24,9.2,0.32
10.2,3,28,10,0.9978,2.4,0.075,0.61,3.14,0.49,10.4,0.24
6.3,4,52,26,0.99379,2.9,0.072,0.6,3.51,0,11.5,0.76
7.8,3,67,25,0.9968,2.6,0.098,0.68,3.2,0,9.8,0.88
7,3,91,13,0.99657,10.7,0.098,0.47,3.03,0.21,9.3,0.39
7.2,4,110,18,0.9917,1.2,0.038,0.43,3.19,0.38,11.1,0.15
8.5,2,10,3,0.99566,6.3,0.05,0.56,3.28,0.4,12,0.4
8,6,180,39,0.9936,9,0.033,0.38,3.13,0.49,12.3,0.34
7.8,3,19,3,0.995,1.6,0.077,0.46,3.16,0.01,9.8,0.53
5.7,4,93,28,0.9897,1.4,0.043,0.5,3.31,0.32,12.3,0.33
6.7,5,125,34,0.9922,2,0.039,0.6,3.26,0.37,10.8,0.17
7.6,5,101,32,0.99172,5.2,0.03,0.62,3.22,0.27,12.3,0.4
7.5,3,126,11,0.99293,1.3,0.044,0.45,3.28,0.41,10.3,0.28
5.7,4,121,38,0.99074,0.9,0.038,0.46,3.24,0.32,10.6,0.21
7.6,5,35,26,0.99356,2.5,0.082,0.59,3.22,0.34,12.5,0.31
6.8,4,38,18,0.99553,2.2,0.064,0.65,3.3,0.08,9.6,0.47
8.4,3,119,31,0.99801,2.6,0.109,0.5,3.15,0.29,9.1,0.59
6.3,4,97,15,0.9931,1.4,0.204,0.43,3.16,0.58,10,0.2
6.9,1,19,5,0.9915,4.6,0.022,0.37,3.31,0.4,12.6,0.39
6.6,4,221,51,0.99851,11.9,0.057,0.51,3.26,0.39,8.9,0.39
6.3,4,170,57,0.99884,17.2,0.037,0.57,3.26,0.42,9.4,0.33
6.9,3,186,59,0.99754,12.9,0.033,0.49,3.08,0.17,9.4,0.4
5.6,5,73,14,0.98981,2,0.041,0.45,3.04,0.34,11.6,0.24
6,4,134,29,0.99462,6.1,0.046,0.57,3.48,0.29,10.7,0.34
5.6,5,97,34,0.98915,2.4,0.022,0.38,3.22,0.34,12.8,0.42
6.7,4,165,27,0.99122,5.3,0.036,0.46,3.12,0.3,12.2,0.45
8.8,4,80,22,0.99016,1.8,0.096,0.54,2.95,0.35,12.6,0.39
8.6,4,150,38,0.99365,2.7,0.047,0.56,3.1,0.28,10.8,0.17
6.6,5,120,26,0.99198,4.6,0.031,0.73,3.4,0.26,12.5,0.32
6.2,4,27,13,0.99622,5.1,0.076,0.6,3.54,0.15,11.9,0.7
6.7,5,104,41,0.99,1.9,0.03,0.62,3.29,0.31,12.6,0.44
7.9,4,59,21,0.99714,2.2,0.096,0.67,3.31,0.49,10.1,0.29
6.6,4,115,41,0.9899,1.1,0.037,0.68,3.01,0.34,12,0.16
6.1,5,163,50,0.9895,2.1,0.031,0.43,3.39,0.3,12.7,0.3
6.9,5,76,28,0.99088,2.4,0.038,0.36,3.01,0.29,11.7,0.25
7,4,128,27,0.99375,1.7,0.038,0.62,3.2,0.32,10.2,0.28
6.3,4,33,15,0.99488,2,0.057,0.46,3.6,0.01,11.2,0.98
8,5,101,34,0.992,5,0.037,0.57,3.13,0.36,12.3,0.42
7,4,76,15,0.993,2.1,0.052,0.41,3.2,0.33,10.6,0.22
5.9,4,47,17,0.9899,1.4,0.022,0.35,3.35,0.32,11.5,0.29
6.5,4,247,53,0.9984,11,0.052,0.55,3.44,0.36,9.3,0.34
7.7,3,14,6,0.9975,2.6,0.081,0.52,3.3,0,9.3,0.835
8.4,3,77,7,0.9939,5.1,0.036,0.52,3.16,0.42,11.7,0.18
12.9,5,35,5,1.0014,5.8,0.066,0.66,3.2,0.49,12,0.35
5.7,3,197,48,0.99512,7.9,0.044,0.36,3.21,0.16,9.4,0.29
7,3,151,17,0.991,1.1,0.035,0.34,3.02,0.07,10.5,0.47
6.4,4,200,41,0.9938,2.4,0.048,0.5,3.5,0.32,9.7,0.17
7,4,251,21,0.99435,9.9,0.042,0.55,3.01,0.78,11,0.33
7,3,228,35,0.9977,11.6,0.043,0.51,3.13,0.14,8.9,0.36
5.3,4,140,53,0.99321,10.5,0.031,0.46,3.34,0.38,11.7,0.31
6.5,4,91,28,0.9952,8.3,0.051,0.55,3.44,0.23,12.1,0.39
7.2,2,189,70,0.9976,10.8,0.041,0.49,3.08,0.62,8.6,0.4
6.8,5,81,16,0.98988,3.95,0.047,0.53,3.23,0.33,13.4,0.475
8,3,97,24,0.993,5.6,0.049,0.42,3.1,0.31,10.9,0.22
6.9,3,176,51,0.9939,7.7,0.032,0.27,3.22,0.4,11.4,0.2
8,3,48,10,0.9976,2.3,0.075,0.46,3.34,0.36,9.4,0.43
8.9,3,109,30,0.9998,7.9,0.086,0.57,3.27,0.41,9.3,0.595
7.7,4,190,52,0.9928,1.8,0.051,0.5,3.23,0.27,10.8,0.24
6.3,4,163,35,0.9924,1.8,0.049,0.5,3.31,0.21,10.3,0.19
7.3,3,121,35,0.9981,7.2,0.07,0.49,3.37,0.26,9.4,0.59
6.4,4,104,29,0.9959,1.8,0.057,0.57,3.81,0.34,10.3,0.22
4.4,6,127,31,0.98904,4.3,0.03,0.36,3.46,0.39,12.8,0.32
7.5,4,60,34,0.99492,2.4,0.065,0.85,3.34,0.41,11.4,0.31
6.4,3,176,36,0.9986,16.2,0.055,0.54,3.26,0.23,9.1,0.32
6.4,5,135,42,0.9938,1.5,0.091,0.49,3.25,0.34,9.6,0.17
8.4,3,218,25,1.00016,17.75,0.047,0.66,2.98,0.25,9.1,0.3
6.9,3,153,62,0.9972,16.4,0.045,0.42,3.22,0.32,10.5,0.23
7.4,3,150,44,0.99578,11.7,0.035,0.45,3.1,0.22,10.4,0.32
5,3,101,17,0.99438,5,0.043,0.57,3.67,0.19,10,0.24
7.1,3,192,44,0.9981,13.7,0.045,0.53,3.11,0.23,9.4,0.46
7.5,3,143,33,0.99244,6.55,0.026,0.35,2.92,0.21,11.1,0.3
5.8,4,153,40,0.9911,3.3,0.038,0.55,3.34,0.26,11.3,0.36
6.9,4,161,43,0.9935,4.7,0.04,0.59,3.2,0.34,10.6,0.24
7.2,3,101,17,0.99471,1.6,0.044,0.53,3.37,0.22,10,0.2
7.2,5,192,49,0.9979,14.2,0.058,0.48,2.98,0.39,9,0.23
9.2,3,145,34,0.9981,10.7,0.037,0.32,3.09,0.35,9.7,0.23
6.4,4,113,26,0.99408,6.6,0.046,0.58,2.99,0.15,9.9,0.2
7.4,4,180,33,0.9926,5.25,0.053,0.45,3.13,0.22,11.6,0.3
6.8,4,164,51,0.9975,14.2,0.038,0.48,3.12,0.58,9.6,0.19
6.4,4,183,56,1.00038,18,0.054,0.61,2.98,0.48,8.5,0.18
11.2,4,53,16,0.9993,2.5,0.085,0.72,3.06,0.24,11,0.66
6.5,3,149,25,0.9934,5.4,0.051,0.35,3.24,0.23,10,0.39
9,3,13,5,0.9976,3,0.077,0.55,3.29,0.17,10.4,0.66
6.4,5,114,40,0.99114,0.9,0.034,0.58,3.31,0.32,10.8,0.25
5.7,4,99,21,0.99324,5.5,0.034,0.57,3.09,0.26,9.9,0.12
6.6,4,90,32,0.9916,1.3,0.035,0.42,3.1,0.28,10.7,0.34
5.2,4,28,15,0.99444,2.15,0.08,0.61,3.78,0,12.5,0.645
8.2,3,22,10,0.99828,3,0.104,0.68,3.39,0.6,10.6,0.28
6.9,6,155,26,0.9925,4.1,0.035,0.79,3.25,0.33,12.3,0.3
7,4,222,37,0.9954,8.7,0.045,0.54,3.25,0.28,10.4,0.21
8,5,16,5,0.99358,2.1,0.216,0.81,3.15,0.45,12.5,0.31
7,4,189,51,0.99174,1.8,0.05,0.55,3,0.25,11.4,0.4
7.5,3,75,18,0.9936,1.5,0.06,0.88,3.54,0.37,10.7,0.17
6.6,4,75,13,0.98954,3,0.095,0.63,3.1,0.32,12.8,0.44
6.7,3,65,15,0.9959,1.8,0.097,0.54,3.28,0.08,9.2,0.58
7.2,3,174,40,0.99773,11.4,0.034,0.44,3.2,0.27,9,0.24
7.4,4,138,43,0.9951,10.2,0.032,0.47,3.1,0.28,10.6,0.29
7.8,4,118,38,0.998,13.6,0.052,0.5,3.15,0.46,10,0.18
5.5,3,86,10,0.99156,5.5,0.037,0.44,3.46,0.22,12.2,0.18
7,4,84,25,0.99432,10.9,0.038,0.34,3.11,0.34,10.9,0.26
6.8,3,190,41,0.99858,6.2,0.06,0.51,3.18,0.22,9.2,0.3
6.8,3,131,28,0.9953,8.8,0.045,0.59,3.12,0.3,9.9,0.41
6.6,4,124,21,0.99362,8,0.036,0.38,3.06,0.25,10.8,0.3
6.5,4,28,16,0.99531,1.8,0.059,0.64,3.36,0.33,10.1,0.63
7.2,4,20,5,0.9973,1.4,0.074,0.81,3.32,0.07,9.6,0.52
6.4,3,148,45,0.99786,11,0.042,0.46,3.14,0.27,8.7,0.28
5.9,4,81,37,0.9892,1.5,0.029,0.46,3.2,0.27,12.2,0.25
6.1,2,200,13,0.9945,1.8,0.051,0.44,3.49,0.37,10.5,0.32
7.1,3,162,64,0.9962,9.6,0.054,0.41,3.4,0.32,9.4,0.12
9.4,4,14,5,0.9987,3.6,0.082,0.52,3.29,0.34,10.7,0.5
7.8,4,160,33,0.9963,6.7,0.046,0.56,3.2,0.18,9.8,0.24
7.6,3,55,27,0.99655,1.5,0.066,0.51,3.39,0.1,9.3,0.665
5.7,3,93,20,0.9934,1.9,0.05,0.62,3.38,0.15,9.9,0.33
6.8,3,106,35,0.99026,1.4,0.04,0.66,3.16,0.32,12,0.17
6.8,4,155,24,0.9956,8.1,0.046,0.59,3.33,0.38,10.2,0.25
7.8,6,161,38,0.9941,7,0.042,0.37,3.26,0.36,11.2,0.29
8.1,3,41,11,0.9967,2.2,0.072,0.55,3.36,0.22,9.1,0.725
7.2,4,157,22,0.9938,2.5,0.028,0.49,3.48,0.36,10.6,0.2
8.4,2,55,4,0.9908,1.05,0.032,0.32,2.91,0.29,11.4,0.29
7.4,4,161,44,0.9941,5.3,0.054,0.48,3.12,0.3,10.3,0.28
9.3,3,16,6,0.9968,2.1,0.127,0.72,3.22,0.29,11.2,0.48
7.3,4,123,36,0.99238,1.6,0.04,0.44,3.34,0.26,10.8,0.2
6.5,4,27,12,0.9929,3,0.064,0.59,3.33,0.15,12.8,0.51
6.3,3,195,48,0.9968,11.6,0.041,0.52,3.18,0.44,9.5,0.25
7.2,5,87,27,0.9903,2,0.029,0.59,3.3,0.15,12.6,0.37
8.5,5,19,12,0.99434,2.3,0.075,0.71,3.14,0.42,11.8,0.32
7.5,3,313,131,0.9946,5.8,0.057,0.59,3.18,0.31,10.5,0.27
6,2,113,6,0.99572,12.9,0.054,0.56,3.3,0.32,11.5,0.33
9.2,2,137,29,0.998,11.8,0.042,0.34,3.1,0.49,10.1,0.28
6.8,3,159,34,0.99805,14.6,0.053,0.44,2.93,0.55,9.2,0.21
6.4,4,141,18,0.99273,2,0.052,0.53,3.38,0.36,10.5,0.3
7.3,3,177,40,0.99287,1.4,0.041,0.48,3.14,0.22,9.9,0.33
6.8,3,154,47,0.9967,10.7,0.076,0.38,3.05,0.27,9,0.25
7.1,6,142,22,0.99518,14.8,0.024,0.48,3.12,0.29,12,0.47
5.9,5,94,34,0.98964,4.7,0.039,0.57,3.22,0.28,13.1,0.32
6.9,2,203,31,0.99513,4.5,0.054,0.57,3.4,0.36,10.4,0.3
8.4,5,132,29,0.9945,6.7,0.038,0.32,3.1,0.31,10.6,0.17
7.8,4,21,9,0.99526,2,0.086,0.66,3.39,0.42,11.6,0.39
6.4,5,111,42,0.99189,5.8,0.038,0.53,3.18,0.5,11.9,0.31
7.4,3,72,12,0.9959,2.2,0.106,0.63,3.05,0.22,9.2,0.55
7.4,4,107,30,0.992,2.7,0.03,0.53,2.97,0.34,11,0.18
9.6,3,53,12,0.9926,1.2,0.038,0.46,2.8,0.28,10.6,0.21
6.5,4,225,80,0.99685,12.5,0.046,0.41,3.18,0.28,10,0.26
6.2,4,14,6,0.99555,2.5,0.077,0.69,3.51,0.39,11,0.44
6.3,4,196,59,0.99782,12.2,0.044,0.4,3.14,0.29,8.8,0.27
7,3,199,28,0.9961,3.9,0.059,0.59,3.54,0.29,10.3,0.27
6.2,3,18,8,0.9966,1.6,0.065,0.84,3.56,0,9.4,0.58
8,4,150,34,0.99437,4.8,0.05,0.5,3.13,0.28,10,0.26
7.5,3,133,13,0.9938,1.8,0.042,0.38,3.07,0.26,9.5,0.32
7.8,4,182,42,0.996,8.9,0.039,0.46,3.18,0.26,9.9,0.19
7.6,3,160,56,0.99841,12.9,0.042,0.41,3.05,0.68,8.7,0.2
3.9,6,118,29,0.989,4.2,0.03,0.36,3.57,0.4,12.8,0.225
6.4,3,201,54,0.99551,8.2,0.043,0.48,3.18,0.44,9.5,0.34
10,3,15,3,0.9994,2.2,0.077,0.78,3.2,0.59,9.6,0.32
7.6,3,49,12,0.9968,2.6,0.079,0.57,3.21,0.11,10,0.46
8.2,4,22,8,0.9974,5.1,0.062,0.94,3.22,0.34,10.9,0.24
6.3,4,133,11,0.99202,5.2,0.046,0.68,2.97,0.25,11,0.26
6.8,4,127,40,0.9942,5.3,0.05,0.39,3.4,0.3,9.7,0.15
8.8,3,74,12,0.99738,2.9,0.089,0.54,3.14,0.18,9.4,0.59
7.8,4,179,46,0.99541,7.2,0.04,0.6,3.14,0.28,10.1,0.25
9.8,3,151,32,0.998,2,0.079,0.53,3.15,0.34,9.5,1.24
7.7,3,196,67,0.99555,7.8,0.038,0.5,3.1,0.3,10.1,0.25
7.4,3,110,23,0.9926,1.7,0.035,0.38,3.07,0.31,10.9,0.29
7,4,37,14,0.99615,1.6,0.089,0.56,3.34,0.36,9.2,0.43
9.4,3,13,5,0.998,2.2,0.075,0.62,3.22,0.37,9.2,0.34
7.7,4,153,56,0.9978,10.6,0.036,0.44,3.13,0.62,8.9,0.32
5.6,3,96,12,0.9954,1.4,0.074,0.58,3.32,0.37,9.2,0.31
7.2,5,28,15,0.9947,2,0.062,0.73,3.23,0.32,11.3,0.37
6.8,3,151,37,0.9963,10.1,0.053,0.4,3.07,0.53,9.4,0.35
7.2,3,86,16,0.99743,2.3,0.078,0.57,3.53,0.03,9.7,0.66
5.8,3,166,26,0.9976,16.05,0.047,0.46,3.09,0.2,8.9,0.33
8.2,4,17,9,0.99376,1.9,0.069,0.54,3.21,0.42,12.3,0.23
7.4,2,143,15,0.99094,2.4,0.014,0.65,3.03,0.31,12,0.27
6.9,4,123,52,0.9932,1.1,0.137,0.39,3.03,0.81,9.2,0.21
7.9,4,153,31,0.9966,4.9,0.058,0.51,3.27,0.41,9.7,0.28
6.3,4,76,12,0.98876,1.5,0.024,0.39,2.94,0.37,12.3,0.37
11.4,4,41,10,0.9994,2.7,0.085,0.63,3.15,0.49,10.5,0.6
6.2,4,171,33,0.99769,12.1,0.059,0.56,3.14,0.25,8.7,0.34
12,5,38,7,1.0004,4.2,0.066,0.6,3.22,0.76,13,0.37
6.9,3,150,32,0.995,5,0.067,0.48,3.36,0.35,9.8,0.19
6.5,4,156,32,0.99453,8.2,0.043,0.7,3.13,0.29,10.1,0.24
6.6,3,202,53,0.99548,8.1,0.044,0.48,3.18,0.52,9.5,0.27
6.3,4,109,43,0.99056,2.3,0.039,0.44,3.34,0.35,11.8,0.24
7.3,5,138,32,0.992,6.85,0.038,0.3,3.03,0.4,11.9,0.33
7.8,5,118,32,0.9901,1.6,0.028,0.38,3,0.34,12.1,0.28
6.8,3,173,49,0.99601,8.3,0.037,0.47,3.17,0.46,9.3,0.26
7,5,115,38,0.99235,6.4,0.031,0.58,3.38,0.31,12.2,0.32
6.7,4,106,34,0.998,12.4,0.051,0.45,3.54,0.32,9.2,0.105
5.5,4,100,35,0.99076,1.5,0.032,0.77,3.43,0.26,12,0.16
7.1,4,18,8,0.99344,1.8,0.039,0.56,3.39,0.49,12.4,0.22
6.8,3,143,35,0.9959,7.6,0.052,0.38,3.14,0.32,9,0.31
7.2,4,24,10,0.9956,2.2,0.068,0.72,3.42,0,11.1,0.67
5,4,128,38,0.9985,18.6,0.039,0.57,3.37,0.04,10.2,0.44
7.8,3,35,20,0.99628,1.9,0.079,0.69,3.4,0.06,10.9,0.7
5.8,5,114,40,0.9908,1.2,0.031,0.4,3.42,0.18,11,0.26
6.8,4,160,54,0.99546,11.9,0.052,0.58,3.03,0.29,10.4,0.26
7,4,142,44,0.9914,1.8,0.045,0.45,2.99,0.3,10.8,0.34
6.7,4,195,31,0.99942,14.8,0.05,0.75,2.95,0.48,8.8,0.21
7.3,3,135,7,0.9944,3.3,0.09,0.52,3.01,0.26,8.8,0.51
7.6,5,197,45,0.9938,9.6,0.03,0.38,3.13,0.49,12.3,0.29
6.3,3,132,34,0.99158,3.7,0.039,0.38,3,0.2,10.7,0.3
7.1,6,124,30,0.9908,2.1,0.036,0.43,3.28,0.39,12.2,0.25
6.2,4,78,24,0.9899,1.1,0.039,0.47,3.36,0.28,12.1,0.2
5.2,6,128,21,0.992,3.8,0.027,0.49,3.55,0.45,11.2,0.24
5.4,5,108,27,0.99031,4,0.03,0.43,3.3,0.31,12.2,0.33
5.8,3,167,50,0.9941,6.6,0.04,0.62,3.29,0.21,10,0.34
6.5,3,142,49,0.9946,4.8,0.052,0.62,3.14,0.22,9.2,0.41
5.9,4,114,26,0.99105,1.6,0.04,0.45,3.25,0.2,11.4,0.14
6.8,5,126,42,0.99048,5,0.035,0.38,3.12,0.28,12.6,0.25
6.8,2,142,26,0.9972,9.7,0.062,0.46,3.37,0.08,8.9,0.64
8.2,3,73,11,0.9963,2.3,0.072,0.45,3.2,0.17,9.3,0.6
5.8,4,206,42,0.9946,12.7,0.058,0.38,3.32,0.22,12.3,0.27
6.5,4,126,22,0.99888,17.3,0.052,0.47,3.11,0.39,9.2,0.24
7.1,4,204,25,0.99616,11.1,0.034,0.52,3.05,0.39,10,0.39
6.5,3,170,58,0.99692,10.2,0.069,0.49,3.18,0.31,9.4,0.35
7.7,4,60,23,0.9971,1.8,0.046,0.71,3.41,0.37,12.1,0.23
5.7,5,94,23,0.991,4.75,0.033,0.42,3.42,0.38,11.8,0.32
6.2,4,136,30,0.9949,7,0.045,0.47,3.18,0.16,9.6,0.32
12,2,26,6,0.99791,1.4,0.071,0.6,3.07,0.5,10.4,0.63
6.4,3,116,21,0.99736,15,0.04,0.5,3.14,0.18,9.2,0.29
8.1,5,174,26,0.9943,8.1,0.037,0.3,3.1,0.49,11.2,0.3
6.6,5,77,11,0.99381,11.3,0.026,0.55,3.13,0.3,12.8,0.24
7.6,6,212.5,53,0.999,14.2,0.056,0.46,3.14,0.3,8.9,0.2
5.4,3,145,22,0.99207,2.3,0.05,0.46,3.24,0.18,10.3,0.24
6.2,3,187,38,0.99486,10.1,0.056,0.56,3.31,0.27,10.6,0.345
6.9,4,40,21,0.9968,2.4,0.085,0.63,3.43,0.14,9.7,0.4
6.4,5,98,29,0.99024,4.9,0.03,0.58,3.09,0.28,12.8,0.25
5.6,5,158,52,0.99202,3.9,0.043,0.44,3.35,0.27,10.7,0.28
7.3,4,79,16,0.99173,3.8,0.047,0.46,3.07,0.27,11.3,0.25
5.4,4,107,29,0.98889,4.6,0.022,0.54,3.33,0.22,13.8,0.27
6.9,5,162,47,0.9954,8.3,0.047,0.52,3.34,0.38,10.5,0.23
7.4,3,168,44,0.99627,8.3,0.052,0.52,3.11,0.34,9.2,0.38
6.5,5,130,40,0.9906,3.9,0.027,0.39,3.28,0.33,12.7,0.37
5.6,4,92,23,0.99677,13.9,0.074,0.48,3.39,0.78,10.5,0.31
6.8,4,188,59,0.99579,7.45,0.043,0.5,3.2,0.37,9.4,0.24
6.7,5,113,38,0.99352,5.2,0.048,0.44,3.33,0.3,10.1,0.12
5.4,6,102,20,0.98944,6.4,0.033,0.27,3.22,0.27,13.4,0.45
6.9,3,22,8,0.99322,1.75,0.058,0.49,3.38,0.2,11.7,0.58
5.7,4,105,36,0.98963,3.9,0.026,0.58,3.26,0.3,12.75,0.28
6.1,4,70,16,0.99352,2.5,0.044,0.65,3.46,0.23,12.5,0.58
7.2,4,165,49,0.997,10,0.054,0.42,3.4,0.31,9.9,0.2
6.4,4,150,51,0.99535,12.8,0.039,0.43,3.23,0.22,10.7,0.28
7.5,3,115,25,0.99567,9.9,0.058,0.46,3.15,0.24,10.9,0.29
7.6,4,76,23,0.9903,1.3,0.048,0.46,2.96,0.32,12,0.26
5.9,4,93,38,0.99021,1.5,0.037,0.49,3.36,0.23,12,0.2
7.6,4,109,25,0.9932,1.4,0.043,0.75,3.11,0.44,10.3,0.16
7.4,6,122,31,0.994,5.4,0.044,0.5,3.3,0.29,11.1,0.4
6,4,144,15,0.99666,14.7,0.044,0.53,3.12,0.3,10.3,0.27
7.2,4,63,21,0.99076,2,0.029,0.63,3.13,0.36,12.5,0.24
9.3,3,65,27,0.9969,2,0.074,0.79,3.28,0.57,10.7,0.32
6,4,168,42,0.9914,1.3,0.055,0.43,3.32,0.21,11.1,0.29
8,5,186,53,0.997,9.2,0.044,0.56,3.09,0.35,9.5,0.23
7.5,3,161,53,0.99838,12.1,0.041,0.44,2.98,0.78,8.7,0.28
5.6,3,84,9,0.99432,6.8,0.042,0.44,3.44,0.06,10.2,0.695
6.4,4,169,48,0.99323,7.4,0.049,0.45,3.27,0.27,11.1,0.31
8.9,4,60,29,0.9968,1.8,0.077,0.53,3.39,0.48,9.4,0.22
7,2,188,23,0.9972,8.3,0.094,0.47,3.4,0.1,9.2,0.57
6.9,4,108,36,0.9939,5.4,0.048,0.42,3.32,0.35,10.2,0.115
8,4,146,29,0.9982,10.1,0.053,0.46,3.4,0.43,9.5,0.36
9,4,46,29,0.9943,2.4,0.068,0.6,3.2,0.43,12.2,0.4
6.6,3,72,15,0.99066,0.9,0.038,0.39,3.23,0.24,11,0.36
5.5,3,103,52,0.99026,0.9,0.04,0.39,3.5,0.27,11.2,0.19
8.1,5,118,23,0.99176,7.9,0.031,0.46,3.05,0.32,13.3,0.4
6.5,3,12,6,0.99551,2.3,0.166,0.51,3.56,0,10.8,0.885
7.2,4,109,40,0.99075,2.2,0.03,0.46,3.27,0.38,12.6,0.4
8.1,5,142,29,0.9925,8.2,0.028,0.34,3.01,0.36,13,0.31
7.3,6,165,51,0.9908,1.9,0.041,0.4,3.26,0.37,12.2,0.23
7.4,3,72,26,0.99645,2.6,0.087,0.68,3.39,0.29,11,0.36
7.4,4,95,9,0.992,4.3,0.032,0.39,3.09,0.4,11.1,0.24
7.5,3,99,25,0.995,1.8,0.095,0.54,3.35,0.03,10.1,0.6
6,3,222,61,0.9953,6.8,0.048,0.47,3.19,0.49,9.3,0.28
6.8,4,149,51,0.99544,11.9,0.052,0.58,3.02,0.29,10.4,0.28
7.4,3,131,31,0.9952,6.85,0.059,0.34,3.29,0.31,9.7,0.16
9.4,4,94,14,0.9949,1.6,0.049,0.61,3.02,0.55,10.3,0.17
9.3,3,35,5,0.99738,2,0.096,0.42,3.25,0.26,9.6,0.655
5.7,4,18,11,0.99191,1.4,0.063,0.56,3.45,0,12.2,0.6
9.1,4,17,8,0.99774,1.9,0.065,0.71,3.32,0.3,10.5,0.5
9.9,3,14,5,0.9971,2.1,0.062,0.79,3.26,0.55,10.6,0.35
6.5,4,166,25,0.99339,9.15,0.051,0.56,3.24,0.3,11.3333333333333,0.29
